name;reference product;database;unit;production amount;location;code;activity type;ISIC_num;ISIC_name;CPC_num;CPC_name;prod_category;prod_sub_category
market for cathode, LiMn2O4, for Li-ion battery;cathode, LiMn2O4, for Li-ion battery;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;9ca027839259f93d0fb65bb454778c70;market activity;27200;Manufacture of batteries and accumulators;46430;Parts of primary cells, primary batteries and electric accumulators (including separators);MachElecTrans;Metal/electronic equipments & parts
market for bromine;bromine;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;7ea1a56894b4a7e3dd6042b1623375f2;market activity;20110;Manufacture of basic chemicals;34231;"Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";Chemical;Chemical products
market for steel, chromium steel 18/8, hot rolled;steel, chromium steel 18/8, hot rolled;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;683f869780ee789d92d3b2a737534a44;market activity;24100;Manufacture of basic iron and steel;41122;Alloy steel in ingots or other primary forms and semi-finished products of alloy steel;MetalAlloy;Basic metals & alloys, their semi-finished products
market for sulfate pulp, unbleached;sulfate pulp, unbleached;ecoinvent-3.9.1-cutoff;kilogram;1.0;RoW;2c919e554f5feca1f32ce2b355053cbc;market activity;17010;Manufacture of pulp, paper and paperboard;32112;Chemical wood pulp, other than dissolving grades;ProcBio;Pulp & paper
market for furniture, wooden;furniture, wooden;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;12c83f53d56f63f1311de1211300241a;market activity;31000;Manufacture of furniture;38100;Furniture;ProcBio;Wood, straw & cork
market for ethyl benzene;ethyl benzene;ecoinvent-3.9.1-cutoff;kilogram;1.0;RoW;0810326f53d2c4315c4c1eee2ba0f8d0;market activity;20110;Manufacture of basic chemicals;34110;Hydrocarbons and their halogenated, sulphonated, nitrated or nitrosated derivatives;Chemical;Chemical products
market for methyl acetate;methyl acetate;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;7cafb3d03c38787c577b8969a395d32f;market activity;20110;Manufacture of basic chemicals;34140;Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids and their halogenated, sulphonated, […];Chemical;Chemical products
market for potato, organic;potato, organic;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;b9e23828f3d0c74c551c7edc66e71379;market activity;1130;Growing of vegetables and melons, roots and tubers;1510;Potatoes;AgriForeAnim;Agricultural & forestry products
market for uranium, enriched 3.0%, in fuel element for light water reactor;uranium, enriched 3.0%, in fuel element for light water reactor;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;315a6026a60617877a2bb7948e34a831;market activity;20110;Manufacture of basic chemicals;33620;"Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";OreMinFuel;Ores, minerals & fuels
market for solvent for chromatography analysis;solvent for chromatography analysis;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;e10d17200fbfb2154ddc004d8421b429;market activity;20220;Manufacture of paints, varnishes and similar coatings, printing ink and mas;34100;Basic organic chemicals;Chemical;Chemical products
market for sawnwood, lath, softwood, dried (u=10%), planed;sawnwood, lath, softwood, dried (u=10%), planed;ecoinvent-3.9.1-cutoff;cubic meter;1.0;RoW;6a09a87469f06737c13cd4551632a14e;market activity;16100;Sawmilling and planing of wood;31101;Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm, of coniferous wood;ProcBio;Wood, straw & cork
market for o-nitrophenol;o-nitrophenol;ecoinvent-3.9.1-cutoff;kilogram;1.0;RoW;e0ef412500dc12423743ef3502ae7269;market activity;20110;Manufacture of basic chemicals;34139;Other alcohols, phenols, phenol-alcohols, and their halogenated, sulphonated, nitrated or nitrosated derivativ[…];Chemical;Chemical products
market for magnesium, for reuse in titanium sponge production;magnesium, for reuse in titanium sponge production;ecoinvent-3.9.1-cutoff;kilogram;1.0;RoW;0359b9f53c1748fac3950af176ff31bf;market activity;24200;Manufacture of basic precious and other non-ferrous metals;41601;Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];MetalAlloy;Basic metals & alloys, their semi-finished products
market for potassium perchlorate;potassium perchlorate;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;de109d428c6adc495f23ecd1b116aa7a;market activity;20110;Manufacture of basic chemicals;34240;"Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";Chemical;Chemical products
market for urea formaldehyde resin;urea formaldehyde resin;ecoinvent-3.9.1-cutoff;kilogram;1.0;RoW;10d8d528d6867581136675438c21d124;market activity;20130;Manufacture of plastics and synthetic rubber in primary forms;34790;"Other plastics in primary forms; ion exchangers";PlastRub;Plastics & rubber products
market for solar collector glass tube, with silver mirror;solar collector glass tube, with silver mirror;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;8e847a0f362fd40003dc197252bf59fa;market activity;23100;Manufacture of glass and glass products;37190;Other glass articles;GlasNonMetal;Glass & other non-metallic products
market for ferrite;ferrite;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;f10bd33eb6618cb469ca7eb46bbfc490;market activity;23930;Manufacture of other porcelain and ceramic products;41110;Primary materials of the iron and steel industry;MetalAlloy;Basic metals & alloys, their semi-finished products
market for bagasse, from sweet sorghum;bagasse, from sweet sorghum;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;986af7e1d0a2ba6599c4f8ea965f6ef8;market activity;20110;Manufacture of basic chemicals;39141;Bagasse;AgriForeAnim;Agricultural & forestry products
market for cyclohexane;cyclohexane;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;f25b4ed397e8a0de8630025f4c4ae927;market activity;20110;Manufacture of basic chemicals;34110;Hydrocarbons and their halogenated, sulphonated, nitrated or nitrosated derivatives;Chemical;Chemical products
market for grass seed, organic, for sowing;grass seed, organic, for sowing;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;2fac0c3cf0f30d89664c49148a782bde;market activity;1640;Seed processing for propagation;1940;Beet seeds (excluding sugar beet seeds) and seeds of forage plants;AgriForeAnim;Agricultural & forestry products
market for carton board box production, with gravure printing;carton board box production, with gravure printing;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;cfadb4ef5acb7c6830995011412de8a7;market activity;17020;Manufacture of corrugated paper and paperboard and of containers of paper a;32153;Cartons, boxes, cases, record sleeves and other packing containers (except bags) of paper, paperboard, cellulo[…];ProcBio;Pulp & paper
market for mustard;mustard;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;8a504ded4ce58593f455d0a5819c939b;market activity;1110;Growing of cereals (except rice), leguminous crops and oil seeds;1442;Mustard seed;AgriForeAnim;Agricultural & forestry products
market for electrode, negative, Ni;electrode, negative, Ni;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;6a447e19f2814b98f974c2c5aebfaa10;market activity;27200;Manufacture of batteries and accumulators;46430;Parts of primary cells, primary batteries and electric accumulators (including separators);MachElecTrans;Metal/electronic equipments & parts
market for lead concentrate stockpiling;lead concentrate stockpiling;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;084a22cf5bd15c0027be52d0202101b5;market activity;24200;Manufacture of basic precious and other non-ferrous metals;41441;Lead, unwrought;MetalAlloy;Basic metals & alloys, their semi-finished products
market for sawnwood, board, softwood, dried (u=10%), planed;sawnwood, board, softwood, dried (u=10%), planed;ecoinvent-3.9.1-cutoff;cubic meter;1.0;RoW;0e8c22fc75ac645d9b6b2ea587dadde0;market activity;16100;Sawmilling and planing of wood;31101;Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm, of coniferous wood;ProcBio;Wood, straw & cork
market for electrolyte, KOH, LiOH additive;electrolyte, KOH, LiOH additive;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;dba873826e4de6475ee72a0fbd28c0e5;market activity;20110;Manufacture of basic chemicals;34200;Basic inorganic chemicals n.e.c.;Chemical;Chemical products
market for steatite;steatite;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;ed68c3463cce2d453de057e112411ab5;market activity;8100;Quarrying of stone, sand and clay;16390;Other minerals n.e.c.;OreMinFuel;Ores, minerals & fuels
market for scandium oxide;scandium oxide;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;105d34b6b34a5de233596a08ebb30578;market activity;24200;Manufacture of basic precious and other non-ferrous metals;34290;Compounds of rare earth metals, of yttrium or of scandium;Chemical;Chemical products
market for ammonium nitrate phosphate;ammonium nitrate phosphate;ecoinvent-3.9.1-cutoff;kilogram;1.0;RoW;57e0e55f7829c06e8671b4282612b2aa;market activity;20120;Manufacture of fertilizers and nitrogen compounds;34644;Fertilizers containing two nutrients: nitrogen and phosphorus;Chemical;Chemical products
market for wheat seed, organic, for sowing;wheat seed, organic, for sowing;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;4536b44367ab0eea6c7ff445cd2bb1db;market activity;1640;Seed processing for propagation;1111;Wheat, seed;AgriForeAnim;Agricultural & forestry products
market for silver, unrefined;silver, unrefined;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;a20be73eef30e9d555ae126bea5ca4f5;market activity;7290;Mining of other non-ferrous metal ores;41310;Silver (including silver plated with gold or platinum), unwrought or in semi-manufactured forms, or in powder […];MetalAlloy;Basic metals & alloys, their semi-finished products
market for sodium tetrahydridoborate;sodium tetrahydridoborate;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;da1a6c325d3d2ebf5fcfc9737f7f8c7d;market activity;20110;Manufacture of basic chemicals;34280;"Hydrogen peroxide; phosphides; carbides; hydrides, nitrides, azides, silicides and borides";Chemical;Chemical products
market for acetyl chloride;acetyl chloride;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;2c9017acfa79e72ed82355d9d5cc06b0;market activity;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
market for polyphenylene sulfide;polyphenylene sulfide;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;99336db2446b51b8f056be971845df59;market activity;20130;Manufacture of plastics and synthetic rubber in primary forms;34700;Plastics in primary forms;PlastRub;Plastics & rubber products
market for nitrous dioxide;nitrous dioxide;ecoinvent-3.9.1-cutoff;kilogram;1.0;RoW;b2618aec43046797a3a467473afa77b7;market activity;20110;Manufacture of basic chemicals;34200;Basic inorganic chemicals n.e.c.;Chemical;Chemical products
market for nitrile-compound;nitrile-compound;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;77efbd2113e3c5c9945e7a4a5518cc8b;market activity;20210;Manufacture of pesticides and other agrochemical products;34660;Insecticides, fungicides, herbicides and disinfectants;Chemical;Chemical products
market for ethylene glycol diethyl ether;ethylene glycol diethyl ether;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;e1b663f2b34e203e5c34588bf0949c55;market activity;20110;Manufacture of basic chemicals;34170;Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphona[…];Chemical;Chemical products
market for paper, woodcontaining, lightweight coated;paper, woodcontaining, lightweight coated;ecoinvent-3.9.1-cutoff;kilogram;1.0;RoW;2dac070d17fb9e86ef8eb23b567657fb;market activity;17010;Manufacture of pulp, paper and paperboard;32100;Pulp, paper and paperboard;ProcBio;Pulp & paper
market for titanium;titanium;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;cbba1d5c4658c85a617f5173516cc257;market activity;24200;Manufacture of basic precious and other non-ferrous metals;41601;Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];MetalAlloy;Basic metals & alloys, their semi-finished products
market for electrolyte, for solid oxide fuel cell;electrolyte, for solid oxide fuel cell;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;af0765000b37d1722b2ef084eae21783;market activity;27200;Manufacture of batteries and accumulators;34290;Compounds of rare earth metals, of yttrium or of scandium;Chemical;Chemical products
market for glider, for electric scooter;glider, for electric scooter;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;2cc4bd5b2db86e43d917f42317a83e36;market activity;30910;Manufacture of motorcycles;49941;Parts and accessories of motorcycles and side-cars;MachElecTrans;Metal/electronic equipments & parts
market for triethyl amine;triethyl amine;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;1ad5d1eb21ad18d19055fe34d6f94a6d;market activity;20110;Manufacture of basic chemicals;34150;"Amine-function compounds; oxygen-function amino-compounds, except lysine and its esters and salts thereof and […]";Chemical;Chemical products
market for sodium percarbonate, powder;sodium percarbonate, powder;ecoinvent-3.9.1-cutoff;kilogram;1.0;RoW;2e6e03e4e33e0ffb0178a83953088330;market activity;20230;Manufacture of soap and detergents, cleaning and polishing preparations, pe;35300;Soap, cleaning preparations, perfumes and toilet preparations;Chemical;Chemical products
market for monochloropentafluoroethane;monochloropentafluoroethane;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;6c804b1147c03ae59add195c6c33fe73;market activity;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
market for pyridine;pyridine;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;4b39c6304103f1c61ac1664d2efd77bf;market activity;20110;Manufacture of basic chemicals;35230;Lactones n.e.c., heterocyclic compounds with nitrogen hetero-atom(s) only, containing an unfused pyrazole ring[…];Chemical;Chemical products
market for titania slag, 85% titanium dioxide;titania slag, 85% titanium dioxide;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;688c7dd02c07b5293090d38ddc098b29;market activity;7290;Mining of other non-ferrous metal ores;41601;Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];MetalAlloy;Basic metals & alloys, their semi-finished products
market for krypton, gaseous;krypton, gaseous;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;6f9e8e79e0025011427a5d3b01e0c80a;market activity;20110;Manufacture of basic chemicals;34000;Basic chemicals;Chemical;Chemical products
market for N,N-dimethylformamide;N,N-dimethylformamide;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;db52c505c93e66fe6bd295e0def406d4;market activity;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
market for perfluoropentane;perfluoropentane;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;6bbb367fa3e03a1a151f4277a6fd81ae;market activity;20110;Manufacture of basic chemicals;34000;Basic chemicals;Chemical;Chemical products
market for pyrite ash;pyrite ash;ecoinvent-3.9.1-cutoff;kilogram;-1.0;GLO;5f17a4bf434df7d4cb064d628604ad20;market activity;23940;Manufacture of cement, lime and plaster;37400;Plaster, lime and cement;GlasNonMetal;Glass & other non-metallic products
market for methyl methacrylate;methyl methacrylate;ecoinvent-3.9.1-cutoff;kilogram;1.0;RoW;6a4c7a16d5dfdfd3bf99d550675febf1;market activity;20130;Manufacture of plastics and synthetic rubber in primary forms;34700;Plastics in primary forms;PlastRub;Plastics & rubber products
market for orange, processing grade;orange, processing grade;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;508d6c44859f3fae6d4ff0c38a75b87e;market activity;1230;Growing of citrus fruits;1323;Oranges;AgriForeAnim;Agricultural & forestry products
market for acrylic dispersion, with water, in 58% solution;acrylic dispersion, with water, in 58% solution state;ecoinvent-3.9.1-cutoff;kilogram;1.0;RoW;8d312624d4928b40d0613fd662b39004;market activity;20220;Manufacture of paints, varnishes and similar coatings, printing ink and mas;35110;Paints and varnishes and related products;Chemical;Chemical products
market for magnesium chloride, from zirconium sponge production;magnesium chloride, from zirconium sponge production;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;88dadec1521be00abcbc3dc0325bd0fe;market activity;24200;Manufacture of basic precious and other non-ferrous metals;34200;Basic inorganic chemicals n.e.c.;Chemical;Chemical products
