;location;database;code;name;reference product;unit;Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;parameters full;emptied;log parameters
f59843618426b3f1f953bf36984b49f2;RoW;SSP1-PkBudg500-2030;f59843618426b3f1f953bf36984b49f2;market for chloromethyl methyl ether;chloromethyl methyl ether;kilogram;0.002581344630898359;3.83309902402325e-08;5.058235708989333e-09;2.7882598194728626e-06;0.27190899481127484;;;
3249020938f10bd074cfa20c818cd12d;GLO;SSP1-PkBudg500-2030;3249020938f10bd074cfa20c818cd12d;market for napropamide;napropamide;kilogram;0.01150838969391338;2.7139447443627165e-07;1.193612866142804e-07;9.192641219589875e-05;0.9895013692543642;;;
07db2c419abe9cffeb033aa0bed7f0ba;GLO;SSP1-PkBudg500-2030;07db2c419abe9cffeb033aa0bed7f0ba;market for heat storage, 2000l;heat storage, 2000l;unit;1.1374607891341824;2.3997215520128708e-05;3.8276413590980815e-06;0.007127217791804546;78.84164991451084;;;
b407d4e67d75198d37b65d50ecba0349;GLO;SSP1-PkBudg500-2030;b407d4e67d75198d37b65d50ecba0349;market for chemi-thermomechanical pulp;chemi-thermomechanical pulp;kilogram;0.000768005055406095;7.961227093579588e-08;6.107899117531149e-09;2.081884167279143e-06;0.034308561835748916;;;
dedfca322153e83b1542044ba8d7c2ac;GLO;SSP1-PkBudg500-2030;dedfca322153e83b1542044ba8d7c2ac;market for anode, for metal electrolysis;anode, for metal electrolysis;kilogram;0.0031348447286577664;9.020061142259356e-09;4.1443194010363165e-09;2.038434940242453e-06;0.3537510587590716;;;
3f1aa7dc31077a0e5b8e059391b89893;GLO;SSP1-PkBudg500-2030;3f1aa7dc31077a0e5b8e059391b89893;market for ventilation system, decentralized, 6 x 120 m3/h, polyethylene ducts, with earth tube heat exchanger;ventilation system, decentralized, 6 x 120 m3/h, polyethylene ducts, with earth tube heat exchanger;unit;43.52469163653281;0.00018882923479253283;4.1990840384649764e-05;0.0344719539907279;860.4850625132833;;;
957c7cd32850cbf34c485588bb417f6c;RoW;SSP1-PkBudg500-2030;957c7cd32850cbf34c485588bb417f6c;market for hydrogen, liquid;hydrogen, liquid;kilogram;0.0064333931689966465;2.8544841933879752e-08;7.061934742836645e-09;3.0180967625697756e-06;0.631355735096085;;;
952cb98e3b2d793d0b7882b6bac6be02;GLO;SSP1-PkBudg500-2030;952cb98e3b2d793d0b7882b6bac6be02;market for disk drive, CD/DVD, ROM, for laptop computer;disk drive, CD/DVD, ROM, for laptop computer;unit;0.07010011611836739;2.8749237483840345e-07;2.4404165480700427e-08;2.389754072557286e-05;0.28600689106968896;;;
d159da75569807fa5869d3a82f5de121;GLO;SSP1-PkBudg500-2030;d159da75569807fa5869d3a82f5de121;market for carbon black;carbon black;kilogram;0.0036627262868697014;8.624478898719909e-09;9.059415559088178e-09;4.594395674420534e-06;0.8054093271016315;;;
dd5dd245e75dc87e0219510c31f84652;GLO;SSP1-PkBudg500-2030;dd5dd245e75dc87e0219510c31f84652;market for tert-butyl amine;tert-butyl amine;kilogram;0.018647075706470437;1.7252338841251973e-07;2.6374314667465992e-08;1.3894204251773406e-05;1.0051707885829084;;;
7fa98cbbd34271e6b4248401793d6709;RoW;SSP1-PkBudg500-2030;7fa98cbbd34271e6b4248401793d6709;market for sawnwood, board, hardwood, raw, dried (u=10%);sawnwood, board, hardwood, raw, dried (u=10%);cubic meter;0.3530475596127922;2.549328975620026e-06;8.073411286020122e-06;0.00040218147170986154;7.158074271090719;;;
5f17a4bf434df7d4cb064d628604ad20;GLO;SSP1-PkBudg500-2030;5f17a4bf434df7d4cb064d628604ad20;market for pyrite ash;pyrite ash;kilogram;-0.0001275088547710569;-7.3113581154353e-10;-1.9631658960541402e-10;-9.41882035257205e-08;-0.004240441787976393;;;
6b577a395db0a07d29e13b866abeecbe;GLO;SSP1-PkBudg500-2030;6b577a395db0a07d29e13b866abeecbe;market for heat and power co-generation unit, 50kW electrical, components for heat only;heat and power co-generation unit, 50kW electrical, components for heat only;unit;11.92389313642606;0.0001966373623583801;2.7156836871548472e-05;0.03442525837043817;681.1802931730144;;;
55bcb0920b3245677d2da82adf26ebea;GLO;SSP1-PkBudg500-2030;55bcb0920b3245677d2da82adf26ebea;market for benzyl alcohol;benzyl alcohol;kilogram;0.008281725950965857;6.94903493816302e-08;1.4525195998049059e-08;7.086676385048622e-06;0.6449280273929898;;;
782257959315342a908b684c06eb0850;RoW;SSP1-PkBudg500-2030;782257959315342a908b684c06eb0850;market for melamine formaldehyde resin;melamine formaldehyde resin;kilogram;0.005407763253483012;5.757725885459504e-08;2.3301258407981106e-08;1.2106883344925937e-05;0.5492470959480147;;;
f01964b5476417edfc6c8902498d4713;GLO;SSP1-PkBudg500-2030;f01964b5476417edfc6c8902498d4713;market for yarn, silk;yarn, silk;kilogram;0.07034600672671468;6.090381654443334e-07;4.6477733495345155e-07;0.0001477831140648641;1.7984482469823968;;;
0dd4b92a22e8a251469a1f603fc2022c;GLO;SSP1-PkBudg500-2030;0dd4b92a22e8a251469a1f603fc2022c;market for cadmium sulfide, semiconductor-grade;cadmium sulfide, semiconductor-grade;kilogram;0.07722538131933426;3.7299210776605684e-07;2.424791806936808e-08;3.953584315954033e-05;0.30647284661056035;;;
92b184ae6a650b649c79cfdafe5c6400;GLO;SSP1-PkBudg500-2030;92b184ae6a650b649c79cfdafe5c6400;market for tris(2,4-ditert-butylphenyl) phosphite;tris(2,4-ditert-butylphenyl) phosphite;kilogram;0.01478301476733674;1.6797226673269975e-07;2.4377230097566103e-08;9.937885678440935e-06;1.0259102573569678;;;
cb8530747b22cf413b4a58bb4b8cdaa9;GLO;SSP1-PkBudg500-2030;cb8530747b22cf413b4a58bb4b8cdaa9;market for integrated circuit, memory type;integrated circuit, memory type;kilogram;0.5206273946624749;5.482038176700565e-05;2.3146323164713545e-06;0.0014451950343135273;29.592142119540217;;;
7c69d8d16174f2f1090de6862b1564f8;RoW;SSP1-PkBudg500-2030;7c69d8d16174f2f1090de6862b1564f8;market for ethylene;ethylene;kilogram;0.008216996019748615;4.259708717036304e-11;5.285379883147305e-09;2.13548710854362e-06;0.597852249252235;;;
61327023f95070243f6f2fc9d8f01a2b;GLO;SSP1-PkBudg500-2030;61327023f95070243f6f2fc9d8f01a2b;market for cerium oxide;cerium oxide;kilogram;1.8674687912247179;6.050523096242645e-05;8.185403358915594e-08;5.639046102624463e-05;1249.2939491813347;;;
1ad5d1eb21ad18d19055fe34d6f94a6d;GLO;SSP1-PkBudg500-2030;1ad5d1eb21ad18d19055fe34d6f94a6d;market for triethyl amine;triethyl amine;kilogram;0.008872878916812706;3.3730412625376744e-08;1.511781803356315e-08;6.796772314744341e-06;0.6673476735222824;;;
d6369e6d8436b2dae14e1320d15428ef;GLO;SSP1-PkBudg500-2030;d6369e6d8436b2dae14e1320d15428ef;market for wire drawing, copper;wire drawing, copper;kilogram;0.06848398063266364;3.3055324856240815e-08;9.306009255487266e-09;9.006757269212658e-06;0.04212528648126388;;;
25d47ea413b0aa231026b5c31e293962;RoW;SSP1-PkBudg500-2030;25d47ea413b0aa231026b5c31e293962;market for sodium sulfate, anhydrite;sodium sulfate, anhydrite;kilogram;0.0014181692041466455;1.7963163626500514e-08;3.772034208044026e-09;2.4816046139828926e-06;0.06269171401111916;;;
1deb8c6691c4448d10b7c83adde3db1c;GLO;SSP1-PkBudg500-2030;1deb8c6691c4448d10b7c83adde3db1c;market for yarn, kenaf;yarn, kenaf;kilogram;0.002120906346466075;6.092548417308788e-08;4.144978309351241e-08;6.632490511821768e-06;0.0758235580097287;;;
6c0ec96898ce8b390594c92bf8efc4b1;RoW;SSP1-PkBudg500-2030;6c0ec96898ce8b390594c92bf8efc4b1;market for NCA oxide;NCA oxide;kilogram;2.2129405144915957;2.8003000723114925e-06;1.1742142496030498e-07;8.43857080083324e-05;5.49812096350259;;;
f0b76323d0c53237efbaa8e86d532b56;GLO;SSP1-PkBudg500-2030;f0b76323d0c53237efbaa8e86d532b56;market for clay brick;clay brick;kilogram;0.0005445073854070853;3.493705427877916e-09;1.2245614013985236e-09;5.361019018447545e-07;0.02812294918817465;;;
5eb2dfae38d434272bbf89b4b3acd5be;GLO;SSP1-PkBudg500-2030;5eb2dfae38d434272bbf89b4b3acd5be;market for potassium hydroxide;potassium hydroxide;kilogram;0.0037403537806369076;9.65563888703829e-08;7.475029737211832e-09;3.923088117815879e-06;0.1357732148400558;;;
326c6c87b737f685fe19c80ac69cceb5;RoW;SSP1-PkBudg500-2030;326c6c87b737f685fe19c80ac69cceb5;market for woven bamboo mat;woven bamboo mat;kilogram;0.0005560419974236022;2.4268675978762276e-08;6.051949932867104e-09;2.049922867856269e-06;0.02039816754629202;;;
98916038b56e9f9d8144eb118f5a0dd0;GLO;SSP1-PkBudg500-2030;98916038b56e9f9d8144eb118f5a0dd0;market for lithium carbonate;lithium carbonate;kilogram;0.009569971732510417;1.6984074324769802e-07;3.2383796023307384e-08;1.8380124927641166e-05;6.655763140207857;;;
0acfe7ce21776fc47624167459b5a5bd;GLO;SSP1-PkBudg500-2030;0acfe7ce21776fc47624167459b5a5bd;market for wind turbine, 4.5MW, onshore;wind turbine, 4.5MW, onshore;unit;13081.730709041007;0.08001755457218886;0.02671843470432389;24.09214682251929;357437.311778732;;;
2c7662b0579bc74a9f53b60445ba0feb;GLO;SSP1-PkBudg500-2030;2c7662b0579bc74a9f53b60445ba0feb;market for liquid crystal display, unmounted, mobile device;liquid crystal display, unmounted, mobile device;kilogram;1.2947638399005847;5.419038718638208e-06;2.3683015471921066e-07;0.00014774258313089673;3.512879616876927;;;
00ac13ad1e4664c4f86231ba99291693;RoW;SSP1-PkBudg500-2030;00ac13ad1e4664c4f86231ba99291693;market for sodium silicate, without water, in 37% solution state;sodium silicate, without water, in 37% solution state;kilogram;0.0011735288340677216;1.3072652066278927e-08;5.359765259313407e-09;2.8748149706270427e-06;0.06584215370838988;;;
9e8b20a3718220690fb65a3b2ce93625;RoW;SSP1-PkBudg500-2030;9e8b20a3718220690fb65a3b2ce93625;market for lightweight concrete block, expanded perlite;lightweight concrete block, expanded perlite;kilogram;0.007555288185322645;1.0217735702995068e-08;5.578124538512112e-09;2.760179371710001e-06;0.05518007999788261;;;
c636e69892aa89e8764b77160f8b45be;GLO;SSP1-PkBudg500-2030;c636e69892aa89e8764b77160f8b45be;market for captan;captan;kilogram;0.010348597395020193;1.202028885598814e-07;1.7211096207064283e-08;9.516494296678871e-06;0.5384940020436965;;;
f1a65e37d64e0d15c6275f566334e6d2;RoW;SSP1-PkBudg500-2030;f1a65e37d64e0d15c6275f566334e6d2;market for aluminium scrap, new;aluminium scrap, new;kilogram;0.00012863623787357086;6.754282660171504e-10;1.9914617721347075e-10;9.544380170099728e-08;0.004337741889855954;;;
54f1c7cbc3547d041b94a049be49e07f;RoW;SSP1-PkBudg500-2030;54f1c7cbc3547d041b94a049be49e07f;market for paper, woodfree, uncoated;paper, woodfree, uncoated;kilogram;0.00246859832819012;2.4412603335050947e-08;1.9912449238344266e-08;4.053862593199238e-06;0.38169926866494974;;;
e8977b31df76329881665593d28c5b2d;RoW;SSP1-PkBudg500-2030;e8977b31df76329881665593d28c5b2d;market for acrylic filler;acrylic filler;kilogram;0.002282761096904661;1.1545188366105488e-08;2.6876031291183187e-09;1.3816693821418542e-06;0.09337154779725619;;;
d0d77072e7d32a9dfcea2713e4a4733d;GLO;SSP1-PkBudg500-2030;d0d77072e7d32a9dfcea2713e4a4733d;market for fishmeal, 65-67% protein;fishmeal, 65-67% protein;kilogram;0.0017903652571096727;5.470291307695624e-09;3.7196545201676297e-09;1.942762146738921e-06;0.07597185762920487;;;
140a3121847f8490119337cfc2da6e3b;GLO;SSP1-PkBudg500-2030;140a3121847f8490119337cfc2da6e3b;market for uranium, enriched 4.2%, in fuel element for light water reactor;uranium, enriched 4.2%, in fuel element for light water reactor;kilogram;2.3367338714624206;0.07590428763105692;1.031540178669539e-05;0.019686654963150117;233.67999274046693;;;
4617d211ee974222a990c00a2ae73c24;World;SSP1-PkBudg500-2030;4617d211ee974222a990c00a2ae73c24;market for cement mortar;cement mortar;kilogram;0.00027481046342788104;2.77412643300575e-09;1.0155450707751884e-09;4.0931698979673835e-07;0.010839650404529524;;;
bd2032dac0eb286ae656cc8d7446818d;RoW;SSP1-PkBudg500-2030;bd2032dac0eb286ae656cc8d7446818d;market for rape oil, crude;rape oil, crude;kilogram;0.0025907109053615687;1.6704053180050265e-08;7.154355729584578e-08;7.928709771388357e-06;0.08971383853519152;;;
3f7c004a194983c1e7d4dfcc9ac7971f;GLO;SSP1-PkBudg500-2030;3f7c004a194983c1e7d4dfcc9ac7971f;market for terbium-dysprosium oxide;terbium-dysprosium oxide;kilogram;0.2547949333087796;1.2011336423048388e-05;8.965516677695186e-09;8.368695275660653e-06;106.49606821822256;;;
ccff740443b5b181a22b4724eab96ed7;GLO;SSP1-PkBudg500-2030;ccff740443b5b181a22b4724eab96ed7;market for water pump, 22kW;water pump, 22kW;unit;1.295063673519821;3.826041032634826e-05;1.2778343102065722e-05;0.014606059406248897;104.08602269150524;;;
0fa430579b49f04e1d4cb214c95bd74b;GLO;SSP1-PkBudg500-2030;0fa430579b49f04e1d4cb214c95bd74b;market for lignite power plant;lignite power plant;unit;441034.9735962948;3.267664010488099;1.042718988313528;1076.9010808228682;20178917.594886698;;;
ec2299c0855c59c9b86f582956d9cd9d;RoW;SSP1-PkBudg500-2030;ec2299c0855c59c9b86f582956d9cd9d;market for sodium nitrite;sodium nitrite;kilogram;0.0024593363147064735;1.0956705904516308e-07;9.172338093017715e-09;4.605064919048913e-06;0.1929633050966207;;;
fee3dbb3677ca6f7d54a606dfdf44263;GLO;SSP1-PkBudg500-2030;fee3dbb3677ca6f7d54a606dfdf44263;market for cadmium sludge from zinc electrolysis stockpiling;cadmium sludge from zinc electrolysis stockpiling;kilogram;0.004167653964528915;1.1059711194172379e-08;9.881297900824814e-10;2.0247009136789106e-06;0.011336358404701102;;;
19e58c26dde4891b916c0534b3b14f4a;GLO;SSP1-PkBudg500-2030;19e58c26dde4891b916c0534b3b14f4a;market for metazachlor;metazachlor;kilogram;0.012394297908266473;3.5391749831098583e-07;3.340887226855442e-08;1.8508942269717052e-05;0.891728679855982;;;
37f6b00dc91986e4d88797bd34d46785;GLO;SSP1-PkBudg500-2030;37f6b00dc91986e4d88797bd34d46785;market for landed hake, fresh;landed hake, fresh;kilogram;0.007872515101015224;8.128304450292455e-09;2.762664842353646e-08;1.3912718741651748e-05;0.3709447559449585;;;
c7cf571e5175aa5d01e44a386009bcec;RoW;SSP1-PkBudg500-2030;c7cf571e5175aa5d01e44a386009bcec;market for petroleum;petroleum;kilogram;0.001986830000863702;2.4453675867953646e-09;2.272078473641361e-09;9.593047236137092e-07;0.48855110689027975;;;
337dfb767bd83ad05cd3a91d812cd04b;GLO;SSP1-PkBudg500-2030;337dfb767bd83ad05cd3a91d812cd04b;market for rare earth oxide concentrate, 70% REO;rare earth oxide concentrate, 70% REO;kilogram;0.0047851285734300504;2.1380744659209048e-08;2.2549324587032038e-08;4.6296381535931e-05;1027.4081561373494;;;
e82e91c0b572e044b71a69b32bf53388;GLO;SSP1-PkBudg500-2030;e82e91c0b572e044b71a69b32bf53388;market for silver;silver;kilogram;1.6978917827158024;1.8052220279439664e-05;3.569349028941659e-06;0.00422865077002031;40.94253504451858;;;
00b5f5f5d6902c5bec0df29f12da3ecb;GLO;SSP1-PkBudg500-2030;00b5f5f5d6902c5bec0df29f12da3ecb;market for lithium manganese oxide;lithium manganese oxide;kilogram;0.0046217474994662165;1.7131242388342198e-07;1.6395612692484635e-08;8.193036925425656e-06;1.6297686055240155;;;
8353ed159ecf49a42add0c5217c9cb59;GLO;SSP1-PkBudg500-2030;8353ed159ecf49a42add0c5217c9cb59;market for 4-tert-butylbenzaldehyde;4-tert-butylbenzaldehyde;kilogram;0.01002280758091345;8.317431102651551e-08;1.3797127418958025e-08;6.285025051081338e-06;0.7537621464723692;;;
6a447e19f2814b98f974c2c5aebfaa10;GLO;SSP1-PkBudg500-2030;6a447e19f2814b98f974c2c5aebfaa10;market for electrode, negative, Ni;electrode, negative, Ni;kilogram;0.06421166425336226;1.7698592277426656e-06;4.077597061967017e-07;0.00032969288637669944;2.712742876904228;;;
0e4914e3ae35460b4a1ad962c39cead4;GLO;SSP1-PkBudg500-2030;0e4914e3ae35460b4a1ad962c39cead4;market for wood preservative, organic salt, Cr-free;wood preservative, organic salt, Cr-free;kilogram;0.006018652975961412;1.0544816674718837e-07;3.161449598810538e-08;2.6520292495146342e-05;0.40497619800343254;;;
00a3f23c2a7974de40b339a016d4d2b6;RoW;SSP1-PkBudg500-2030;00a3f23c2a7974de40b339a016d4d2b6;market for concrete, 20MPa;concrete, 20MPa;cubic meter;0.3367620255302432;2.3750675579853173e-06;9.195149172299424e-07;0.00039316829541000337;12.023420919075026;;;
8b62f30ed586a5f23611ef196cc97b93;GLO;SSP1-PkBudg500-2030;8b62f30ed586a5f23611ef196cc97b93;market for copper, cathode;copper, cathode;kilogram;0.010973011699948167;3.082018922367667e-07;2.0897318417188989e-07;0.00021427339582326876;0.6653898791149684;;;
81fd87c8874b7811e915b4a3565b60cb;GLO;SSP1-PkBudg500-2030;81fd87c8874b7811e915b4a3565b60cb;market for ammonium chloride;ammonium chloride;kilogram;0.0013024358848260443;3.560182455426552e-08;5.27880984271167e-09;2.6819469433097305e-06;0.11896779602739942;;;
386571b762d8f99c996bca71dc9cd111;RoW;SSP1-PkBudg500-2030;386571b762d8f99c996bca71dc9cd111;market for maize chop;maize chop;kilogram;0.0004705035461001159;3.325797731639054e-09;2.6198113014753406e-09;7.162199087060308e-07;0.016515151895177837;;;
031d03477ac7e4683827f547b4e07bad;GLO;SSP1-PkBudg500-2030;031d03477ac7e4683827f547b4e07bad;market for 3-methyl-1-butanol;3-methyl-1-butanol;kilogram;0.008444821494454692;9.71415893394366e-08;1.8623461205257387e-08;8.55837730637555e-06;0.6937051235216295;;;
fe3eb2c1ad14f5832bd6ebd74b557433;GLO;SSP1-PkBudg500-2030;fe3eb2c1ad14f5832bd6ebd74b557433;market for uranium, enriched 3.8%, per separative work unit;uranium, enriched 3.8%, per separative work unit;unit;0.3890570145699004;0.012212424131622825;1.7279404894623326e-06;0.0033060004865857738;38.98819437786062;;;
4867a68f77e5ec055eeee33d836e3c7f;GLO;SSP1-PkBudg500-2030;4867a68f77e5ec055eeee33d836e3c7f;market for sodium nitrate, technical grade;sodium nitrate, technical grade;kilogram;0.0012467391458332094;3.809831418905737e-09;4.014697643432266e-09;1.680213614432149e-06;0.19647340590570922;;;
becc0967ac6ad610b0cdefb9d8b4ae71;GLO;SSP1-PkBudg500-2030;becc0967ac6ad610b0cdefb9d8b4ae71;market for electronic component machinery, unspecified;electronic component machinery, unspecified;unit;276.9704590446572;0.0009008246691127478;8.402261905772171e-05;0.11105980826608308;1269.9709587348334;;;
7abaca55d9266c3317eab654d748dd51;GLO;SSP1-PkBudg500-2030;7abaca55d9266c3317eab654d748dd51;market for organo-mineral potassium fertiliser, as K2O;organo-mineral potassium fertiliser, as K2O;kilogram;1.673120607401368e-06;1.0628625779037329e-11;2.494749326605132e-12;1.1688713999222011e-09;5.771280642015911e-05;;;
9f621a2c9e11a37aaa78c0b71472dda8;GLO;SSP1-PkBudg500-2030;9f621a2c9e11a37aaa78c0b71472dda8;market for potato seed, organic, for setting;potato seed, organic, for setting;kilogram;0.0008189624408616106;6.826621639822649e-09;7.395993624724688e-09;1.2439664660323164e-06;0.023083854198363226;;;
a00da55ec426b4f1743ae9908d383ca4;RoW;SSP1-PkBudg500-2030;a00da55ec426b4f1743ae9908d383ca4;market for wood chips, wet, measured as dry mass;wood chips, wet, measured as dry mass;kilogram;0.0003663615997059527;6.195287512590632e-10;7.422832534431646e-09;1.0774978148244982e-07;0.00603826445889445;;;
5a2b9c03ff450592f328e9e3beda1f47;RoW;SSP1-PkBudg500-2030;5a2b9c03ff450592f328e9e3beda1f47;market for nitric acid, without water, in 50% solution state;nitric acid, without water, in 50% solution state;kilogram;0.0006690154143157872;5.539284031701087e-09;7.901994989946073e-09;3.199363524333697e-06;0.06735374834074134;;;
4ccc5f6d91c28ea32355fdbd29bac2da;GLO;SSP1-PkBudg500-2030;4ccc5f6d91c28ea32355fdbd29bac2da;market for maize grain, organic;maize grain, organic;kilogram;0.0006214321470706461;3.0709199848349674e-09;1.846240413373901e-08;2.4081974393213882e-06;0.01796820469272016;;;
edc7c575ade2a7b0662fe570d3f1fe20;GLO;SSP1-PkBudg500-2030;edc7c575ade2a7b0662fe570d3f1fe20;market for aircraft, belly freight, long haul;aircraft, belly freight, long haul;unit;99208.19288698572;0.15366335826169067;0.03059844443879696;15.995120657195987;2484423.5338077527;;;
