activity type;database;name;production amount;code;unit;reference product;location;ISIC_num;ISIC_name;CPC_num;CPC_name;prod_category;prod_sub_category
market activity;ecoinvent-3.9.1-cutoff;market for NMC811 oxide;1.0;bc62c5330286e6df8bfbcf7d03502b2c;kilogram;NMC811 oxide;RoW;20110;Manufacture of basic chemicals;34220;"Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth[…]";Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for powertrain, for electric scooter;1.0;3e589ec10908d760d052385114ca2044;kilogram;powertrain, for electric scooter;GLO;27100;Manufacture of electric motors, generators, transformers and electricity di;49941;Parts and accessories of motorcycles and side-cars;MachElecTrans;Metal/electronic equipments & parts
market activity;ecoinvent-3.9.1-cutoff;market for frit, for cathode ray tube display;1.0;c2569468b06ae2d48becacd29a0979f2;kilogram;frit, for cathode ray tube display;GLO;23100;Manufacture of glass and glass products;35110;Paints and varnishes and related products;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for styrene;1.0;c5f4f6f732ea64b4b69918a520f6f026;kilogram;styrene;GLO;20110;Manufacture of basic chemicals;34720;Polymers of styrene, in primary forms;PlastRub;Plastics & rubber products
market activity;ecoinvent-3.9.1-cutoff;market for isophorondiisocyante;1.0;539b6e9fa7f0886f65b8121e5e895539;kilogram;isophorondiisocyante;RoW;20110;Manufacture of basic chemicals;34150;"Amine-function compounds; oxygen-function amino-compounds, except lysine and its esters and salts thereof and […]";Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for cobalt carbonate;1.0;6b5fbd50873691cd0c8e02114baa15a7;kilogram;cobalt carbonate;GLO;7290;Mining of other non-ferrous metal ores;41601;Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];MetalAlloy;Basic metals & alloys, their semi-finished products
market activity;ecoinvent-3.9.1-cutoff;market for sawnwood, board, hardwood, raw, dried (u=20%);1.0;e203e6bdebf2a265ce7184eee85e3756;cubic meter;sawnwood, board, hardwood, raw, dried (u=20%);RoW;16100;Sawmilling and planing of wood;31102;Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm, of non-coniferous wood;ProcBio;Wood, straw & cork
market activity;ecoinvent-3.9.1-cutoff;market for iron(III) chloride, without water, in 14% iron solution state;1.0;6d9198849efff1e8d431ca2bd2837440;kilogram;iron(III) chloride, without water, in 14% iron solution state;GLO;20110;Manufacture of basic chemicals;34240;"Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for sewage sludge, dried;-1.0;ee00cbb70fdbb040f04ef43047405a93;kilogram;sewage sludge, dried;RoW;23940;Manufacture of cement, lime and plaster;39920;Sewage sludge;AgriForeAnim;Agricultural & forestry products
market activity;ecoinvent-3.9.1-cutoff;market for wheat flour;1.0;0982a449d98739d5d61cb7d81bf9cc36;kilogram;wheat flour;RoW;10610;Manufacture of grain mill products;23110;Wheat and meslin flour;ProcBio;Food & beverages, animal feed
market activity;ecoinvent-3.9.1-cutoff;market for refractory, basic, packed;1.0;f26980d768519c377a7ec264b866e732;kilogram;refractory, basic, packed;GLO;23910;Manufacture of refractory products;37300;Refractory products and structural non-refractory clay products;GlasNonMetal;Glass & other non-metallic products
market activity;ecoinvent-3.9.1-cutoff;market for methyl tert-butyl ether;1.0;840b860a0fb54e43a4d5f0ea9ff7b738;kilogram;methyl tert-butyl ether;GLO;20110;Manufacture of basic chemicals;34170;Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphona[…];Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for mango;1.0;29b9fa28dd3aa02152b3864899031e0d;kilogram;mango;RoW;1220;Growing of tropical and subtropical fruits;1310;Tropical and subtropical fruits;AgriForeAnim;Agricultural & forestry products
market activity;ecoinvent-3.9.1-cutoff;market for cathode-ray tube, cathode ray tube display;1.0;eeaa66ad54e0788cbd9d28ee5acec707;kilogram;cathode-ray tube, cathode ray tube display;GLO;26200;Manufacture of computers and peripheral equipment;47140;Thermionic, cold cathode or photo-cathode valves and tubes (including cathode ray tubes);MachElecTrans;Metal/electronic equipments & parts
market activity;ecoinvent-3.9.1-cutoff;market for sodium phenolate;1.0;8f8323591fbb401627822048a6077a5e;kilogram;sodium phenolate;GLO;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for laterite, mineral;1.0;087d2f214dbd5a86d7be12d8a921ef94;kilogram;laterite, mineral;RoW;8100;Quarrying of stone, sand and clay;16000;Other minerals;OreMinFuel;Ores, minerals & fuels
market activity;ecoinvent-3.9.1-cutoff;market for soda ash, light;1.0;b9d2671c25ba4b7b69f9868b426ec483;kilogram;soda ash, light;GLO;20110;Manufacture of basic chemicals;34240;"Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for carrot seed, Swiss integrated production, at farm;1.0;4b996bcd1f356b41865616e8439b2333;kilogram;carrot seed, Swiss integrated production, at farm;GLO;1130;Growing of vegetables and melons, roots and tubers;1260;Vegetable seeds, except beet seeds;AgriForeAnim;Agricultural & forestry products
market activity;ecoinvent-3.9.1-cutoff;market for acrolein;1.0;f4fc6fc01ac1690b303a13fd31963273;kilogram;acrolein;GLO;20110;Manufacture of basic chemicals;34170;Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphona[…];Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for phthalic anhydride;1.0;c3ca7fcf1e4022225a7f238a90856d10;kilogram;phthalic anhydride;GLO;20110;Manufacture of basic chemicals;34110;Hydrocarbons and their halogenated, sulphonated, nitrated or nitrosated derivatives;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for sawnwood, lath, softwood, raw, dried (u=20%);1.0;bffc4169632245b14852bead436245c4;cubic meter;sawnwood, lath, softwood, raw, dried (u=20%);RoW;16100;Sawmilling and planing of wood;31101;Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm, of coniferous wood;ProcBio;Wood, straw & cork
market activity;ecoinvent-3.9.1-cutoff;market for chickpea;1.0;8d51cd9b4fcdd6da75aa3cdb199e2f31;kilogram;chickpea;GLO;1110;Growing of cereals (except rice), leguminous crops and oil seeds;1703;Chick peas, dry;AgriForeAnim;Agricultural & forestry products
market activity;ecoinvent-3.9.1-cutoff;market for metazachlor;1.0;19e58c26dde4891b916c0534b3b14f4a;kilogram;metazachlor;GLO;20110;Manufacture of basic chemicals;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for battery, Li-ion, NMC811, rechargeable, prismatic;1.0;a6340d3ae1622f5fea25af16af07bbc0;kilogram;battery, Li-ion, NMC811, rechargeable, prismatic;GLO;27200;Manufacture of batteries and accumulators;46410;Primary cells and primary batteries;MachElecTrans;Metal/electronic equipments & parts
market activity;ecoinvent-3.9.1-cutoff;market for nitrous dioxide;1.0;b2618aec43046797a3a467473afa77b7;kilogram;nitrous dioxide;RoW;20110;Manufacture of basic chemicals;34200;Basic inorganic chemicals n.e.c.;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for ethanol, without water, in 99.7% solution state, from ethylene;1.0;6ab0c8da4712821cea8df4936316f958;kilogram;ethanol, without water, in 99.7% solution state, from ethylene;RoW;20110;Manufacture of basic chemicals;34000;Basic chemicals;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for xenon, gaseous;1.0;0fbaaf8add8672145bddbe1344d1c29d;kilogram;xenon, gaseous;RoW;20110;Manufacture of basic chemicals;34231;"Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for electric connector, wire clamp;1.0;e276f74c3c90e06b42ac4b8b48bed00f;kilogram;electric connector, wire clamp;GLO;26100;Manufacture of electronic components and boards;47100;"Electronic valves and tubes; electronic components; parts thereof";MachElecTrans;Metal/electronic equipments & parts
market activity;ecoinvent-3.9.1-cutoff;market for soap;1.0;1a5946a53da327ad9fb0b85c7d69d8ea;kilogram;soap;GLO;20230;Manufacture of soap and detergents, cleaning and polishing preparations, pe;35321;"Soap; organic surface-active products and preparations for use as soap; paper, wadding, felt and nonwovens, im[…]";Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for monochloropentafluoroethane;1.0;6c804b1147c03ae59add195c6c33fe73;kilogram;monochloropentafluoroethane;GLO;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for potato seed, for setting;1.0;7a910ec794edd8bf61176584f5c241ea;kilogram;potato seed, for setting;GLO;1640;Seed processing for propagation;1260;Vegetable seeds, except beet seeds;AgriForeAnim;Agricultural & forestry products
market activity;ecoinvent-3.9.1-cutoff;market for sanitary ceramics;1.0;5de4e6040341b76a45c93c671126ae7f;kilogram;sanitary ceramics;GLO;23920;Manufacture of clay building materials;37300;Refractory products and structural non-refractory clay products;GlasNonMetal;Glass & other non-metallic products
market activity;ecoinvent-3.9.1-cutoff;market for inert gas for discharge lamps;1.0;6047d7507e2539a1b6d8753cc581fa37;kilogram;inert gas for discharge lamps;GLO;20110;Manufacture of basic chemicals;34200;Basic inorganic chemicals n.e.c.;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for rape seed, Swiss integrated production;1.0;306d3a32de8dfdb0f04cfba8c2b17ae3;kilogram;rape seed, Swiss integrated production;GLO;1110;Growing of cereals (except rice), leguminous crops and oil seeds;1443;Rape or colza seed;AgriForeAnim;Agricultural & forestry products
market activity;ecoinvent-3.9.1-cutoff;market for concrete, 20MPa;1.0;00a3f23c2a7974de40b339a016d4d2b6;cubic meter;concrete, 20MPa;RoW;23950;Manufacture of articles of concrete, cement and plaster;37510;Non-refractory mortars and concretes;GlasNonMetal;Glass & other non-metallic products
market activity;ecoinvent-3.9.1-cutoff;market for zineb;1.0;bce35f0ce9d117dcfb20310b9a6f1617;kilogram;zineb;GLO;20110;Manufacture of basic chemicals;34662;Fungicides;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for dimethyl malonate;1.0;fa76f4da58fc1866ab2df987ba9df6df;kilogram;dimethyl malonate;GLO;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for lithium manganese oxide;1.0;00b5f5f5d6902c5bec0df29f12da3ecb;kilogram;lithium manganese oxide;GLO;20110;Manufacture of basic chemicals;34000;Basic chemicals;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for capacitor, auxilliaries and energy use;1.0;567bd2e111ed763a1ede56ffafc2cf01;kilogram;capacitor, auxilliaries and energy use;GLO;26100;Manufacture of electronic components and boards;47110;Electrical capacitors;MachElecTrans;Metal/electronic equipments & parts
market activity;ecoinvent-3.9.1-cutoff;market for argon, liquid;1.0;332b08ae55f82bc8af3367ada48e4b8d;kilogram;argon, liquid;RoW;20110;Manufacture of basic chemicals;34210;"Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for liquid packaging board;1.0;ca26b2e809ed0e943cbdc7f1b5c389b7;kilogram;liquid packaging board;RoW;17020;Manufacture of corrugated paper and paperboard and of containers of paper a;32153;Cartons, boxes, cases, record sleeves and other packing containers (except bags) of paper, paperboard, cellulo[…];ProcBio;Pulp & paper
market activity;ecoinvent-3.9.1-cutoff;market for zirconium tetrachloride;1.0;a947a6fbd36a6d46728f905616a73842;kilogram;zirconium tetrachloride;GLO;24200;Manufacture of basic precious and other non-ferrous metals;34200;Basic inorganic chemicals n.e.c.;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for polydimethylsiloxane;1.0;e16c8d7f2c6b473ae8bebc5d652f307f;kilogram;polydimethylsiloxane;GLO;20110;Manufacture of basic chemicals;34790;"Other plastics in primary forms; ion exchangers";PlastRub;Plastics & rubber products
market activity;ecoinvent-3.9.1-cutoff;market for toluene diisocyanate;1.0;4109421dd58eb73a9408340427bb2e43;kilogram;toluene diisocyanate;RoW;20130;Manufacture of plastics and synthetic rubber in primary forms;34700;Plastics in primary forms;PlastRub;Plastics & rubber products
market activity;ecoinvent-3.9.1-cutoff;market for sawnwood, softwood, raw;1.0;c9dcdb6b316c46facf0a1e0704bb26e6;cubic meter;sawnwood, softwood, raw;GLO;16100;Sawmilling and planing of wood;31101;Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm, of coniferous wood;ProcBio;Wood, straw & cork
market activity;ecoinvent-3.9.1-cutoff;market for polyvinylfluoride, film;1.0;f7626f7b7d0f5c52de4029c40a54bbcd;kilogram;polyvinylfluoride, film;GLO;22200;Manufacture of plastics products;36330;Plates, sheets, film, foil and strip, of plastics, not self-adhesive, non-cellular and not reinforced, laminat[…];PlastRub;Plastics & rubber products
market activity;ecoinvent-3.9.1-cutoff;market for grass seed, Swiss integrated production, at farm;1.0;2a50dedb7279fa6099f6e8db81749868;kilogram;grass seed, Swiss integrated production, at farm;GLO;1190;Growing of other non-perennial crops;1940;Beet seeds (excluding sugar beet seeds) and seeds of forage plants;AgriForeAnim;Agricultural & forestry products
market activity;ecoinvent-3.9.1-cutoff;market for isobutyl acetate;1.0;8e488306be433627c61e4fba4764c3e1;kilogram;isobutyl acetate;GLO;20110;Manufacture of basic chemicals;34140;Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids and their halogenated, sulphonated, […];Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for diode, auxilliaries and energy use;1.0;b0fe90dfa0487837feec930bd6c9fcd7;kilogram;diode, auxilliaries and energy use;GLO;26100;Manufacture of electronic components and boards;47150;"Diodes, transistors and similar semi-conductor devices; photosensitive semi-conductor devices; light emitting […]";MachElecTrans;Metal/electronic equipments & parts
market activity;ecoinvent-3.9.1-cutoff;market for 2-methyl-2-butanol;1.0;0ebde26af26f4e05a4a9fd28768ab8a4;kilogram;2-methyl-2-butanol;GLO;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for titania slag, 85% titanium dioxide;1.0;688c7dd02c07b5293090d38ddc098b29;kilogram;titania slag, 85% titanium dioxide;GLO;7290;Mining of other non-ferrous metal ores;41601;Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];MetalAlloy;Basic metals & alloys, their semi-finished products
market activity;ecoinvent-3.9.1-cutoff;market for cottonseed oil, refined;1.0;21852c4e242046354e887a60ad34d612;kilogram;cottonseed oil, refined;GLO;10400;Manufacture of vegetable and animal oils and fats;21682;Cottonseed oil, refined;ProcBio;Food & beverages, animal feed
market activity;ecoinvent-3.9.1-cutoff;market for acetonitrile;1.0;466dbc6904b2f80ba0fa5c5778b2bd0a;kilogram;acetonitrile;GLO;20110;Manufacture of basic chemicals;34150;"Amine-function compounds; oxygen-function amino-compounds, except lysine and its esters and salts thereof and […]";Chemical;Chemical products
